product_id,title,price,image_url,url,local_image_path,garment_code,occasion_scores,boldness_scores,color_scores,formality_scores
171,Multi Color Striped Button Down Shirt,₹1179,https://assets.newme.asia/wp-content/uploads/2025/10/30154128093849ac/NM-PRC-341-SHT-25-OCT-25833-BEIGE(1).webp,https://newme.asia/product/multi-color-striped-button-down-shirt-2,product_images/170.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
172,Red Ruffled Buttoned Gingham Shirt,₹1199,https://assets.newme.asia/wp-content/uploads/2026/05/21154114c5a8ce68/NM-PRC-184-SHT-26-MAY-33604-RED(1).webp,https://newme.asia/product/red-ruffled-buttoned-gingham-shirt,product_images/171.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2119, ""semi formal outfit"": 0.5762, ""casual informal outfit"": 0.2119}"
173,Cream Embroidered Floral Collar Shirt,₹1189,https://assets.newme.asia/wp-content/uploads/2026/03/101136399298b81e/NM-PRC-417-SHT-26-FEB-31126-CREAM(1).webp,https://newme.asia/product/cream-embroidered-floral-collar-shirt,product_images/172.jpg,SHT,"{""casual everyday wear"": 0.1706, ""party outfit"": 0.1, ""wedding guest outfit"": 0.2647, ""office wear"": 0.2412, ""date night outfit"": 0.1471, ""beach vacation outfit"": 0.0765}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.4583, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
174,Beige Oversized Striped Button Down Shirt,₹1269,https://assets.newme.asia/wp-content/uploads/2025/08/071614106e5b4508/NM-PRC-347-SHT-25-AUG-23558-BEIGE(1).webp,https://newme.asia/product/beige-oversized-striped-button-down-shirt,product_images/173.jpg,SHT,"{""casual everyday wear"": 0.3554, ""party outfit"": 0.1024, ""wedding guest outfit"": 0.006, ""office wear"": 0.4277, ""date night outfit"": 0.1024, ""beach vacation outfit"": 0.006}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.2019, ""semi formal outfit"": 0.3596, ""casual informal outfit"": 0.4385}"
175,Black Fitted Button Down Shirt,₹619,https://assets.newme.asia/wp-content/uploads/2025/07/251007452f26cdae/NM-IN-56-SHT-25-FEB-14474-BLACK_(1).webp,https://newme.asia/product/black-fitted-button-down-shirt,product_images/174.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
176,Light Yellow Solid Buttoned Shirt,₹1099,https://assets.newme.asia/wp-content/uploads/2026/05/151453308154823e/NM-PRC-374-SHT-26-MAR-31685-LIGHTYELLOW(1).webp,https://newme.asia/product/light-yellow-solid-buttoned-shirt,product_images/175.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.1988, ""semi formal outfit"": 0.6025, ""casual informal outfit"": 0.1988}"
177,Dark Blue Striped Buttoned Shirt,₹1199,https://assets.newme.asia/wp-content/uploads/2026/05/15144413caee0439/NM-PRC-448-SHT-26-MAY-33531-DARKBLUE(1).webp,https://newme.asia/product/dark-blue-striped-buttoned-shirt,product_images/176.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2119, ""semi formal outfit"": 0.5762, ""casual informal outfit"": 0.2119}"
178,Red Striped Buttoned Shirt,₹1099,https://assets.newme.asia/wp-content/uploads/2026/05/15191335d56cefd5/NM-PRC-312-SHT-26-APR-33036-RED(1).webp,https://newme.asia/product/red-striped-buttoned-shirt,product_images/177.jpg,SHT,"{""casual everyday wear"": 0.2132, ""party outfit"": 0.125, ""wedding guest outfit"": 0.0074, ""office wear"": 0.5221, ""date night outfit"": 0.125, ""beach vacation outfit"": 0.0074}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2119, ""semi formal outfit"": 0.5762, ""casual informal outfit"": 0.2119}"
179,Black Lace Band Collar Shirt,₹1099,https://assets.newme.asia/wp-content/uploads/2026/03/11112320beca7267/NM-PRC-339-SHT-26-FEB-31283-BLACK(1).webp,https://newme.asia/product/black-lace-band-collar-shirt,product_images/178.jpg,SHT,"{""casual everyday wear"": 0.2736, ""party outfit"": 0.1604, ""wedding guest outfit"": 0.0094, ""office wear"": 0.3868, ""date night outfit"": 0.1604, ""beach vacation outfit"": 0.0094}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
180,White Studded Scoop Neck Crop Top,₹799,https://assets.newme.asia/wp-content/uploads/2026/04/01142140d0072d03/NM-PRC-339-BLS-26-APR-32444-WHITE(1).webp,https://newme.asia/product/white-studded-scoop-neck-crop-top,product_images/179.jpg,BLS,"{""casual everyday wear"": 0.3451, ""party outfit"": 0.2746, ""wedding guest outfit"": 0.0775, ""office wear"": 0.1338, ""date night outfit"": 0.162, ""beach vacation outfit"": 0.007}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
181,Olive Green Square Neck Top,₹689,https://assets.newme.asia/wp-content/uploads/2026/01/02112637e5712406/NM-PRC-191-BLS-26-JAN-29548-OLIVE(1).webp,https://newme.asia/product/olive-green-square-neck-top,product_images/180.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.4583, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
182,Printed Halter Neck Top,₹679,https://assets.newme.asia/wp-content/uploads/2025/06/021859489a185a59/NM-IN-56-BLS-23-JUN-917-DKBLUE(1).webp,https://newme.asia/product/printed-halter-neck-top-2,product_images/181.jpg,BLS,"{""casual everyday wear"": 0.2063, ""party outfit"": 0.3312, ""wedding guest outfit"": 0.0688, ""office wear"": 0.1188, ""date night outfit"": 0.2687, ""beach vacation outfit"": 0.0063}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
183,Light Brown Square Neck Top,₹679,https://assets.newme.asia/wp-content/uploads/2026/01/021126379c61748c/NM-PRC-191-BLS-26-JAN-29548-LIGHTBROWN(1).webp,https://newme.asia/product/light-brown-square-neck-top,product_images/182.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.0294, ""dark moody colors"": 0.3235, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
184,Black Pu Textured Scoop Neck Top,₹799,https://assets.newme.asia/wp-content/uploads/2026/05/1514300992b04d68/NM-PRC-186-BLS-26-MAY-33511-BLACK(1).webp,https://newme.asia/product/black-pu-textured-scoop-neck-top,product_images/183.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.4583, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
185,Polyamide Crop Tank Top,₹369,https://assets.newme.asia/wp-content/uploads/2025/07/23205923af245425/NM-IN-56-BLS-25-MAY-16534-LIGHTPINK(1).webp,https://newme.asia/product/light-pink-crop-tank-top,product_images/184.jpg,BLS,"{""casual everyday wear"": 0.3451, ""party outfit"": 0.2746, ""wedding guest outfit"": 0.0775, ""office wear"": 0.1338, ""date night outfit"": 0.162, ""beach vacation outfit"": 0.007}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
186,Maroon Solid Fitted Scoop Neck Top,₹739,https://assets.newme.asia/wp-content/uploads/2025/06/202123191483e1c6/0771047c.webp,https://newme.asia/product/maroon-solid-fitted-scoop-neck-top,product_images/185.jpg,,"{""casual everyday wear"": 0.2845, ""party outfit"": 0.181, ""wedding guest outfit"": 0.1121, ""office wear"": 0.1638, ""date night outfit"": 0.181, ""beach vacation outfit"": 0.0776}","{""subtle and understated outfit"": 0.9348, ""bold and loud statement outfit"": 0.0652}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4581, ""casual informal outfit"": 0.37}"
187,Graphic Tshirt,₹279,https://assets.newme.asia/wp-content/uploads/2025/07/232059072817acae/NM-IN-56-BLS-25-MAY-16527-BLACK_(1).webp,https://newme.asia/product/graphic-tshirt-42,product_images/186.jpg,BLS,"{""casual everyday wear"": 0.5061, ""party outfit"": 0.1646, ""wedding guest outfit"": 0.0671, ""office wear"": 0.1159, ""date night outfit"": 0.1402, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1193, ""semi formal outfit"": 0.2875, ""casual informal outfit"": 0.5933}"
188,Black Studded Scoop Neck Crop Top,₹859,https://assets.newme.asia/wp-content/uploads/2026/04/01142134fcdd68ef/NM-PRC-339-BLS-26-APR-32444-BLACK(1).webp,https://newme.asia/product/black-studded-scoop-neck-crop-top,product_images/187.jpg,BLS,"{""casual everyday wear"": 0.3451, ""party outfit"": 0.2746, ""wedding guest outfit"": 0.0775, ""office wear"": 0.1338, ""date night outfit"": 0.162, ""beach vacation outfit"": 0.007}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
190,White Fitted Solid Tank Top,₹459,https://assets.newme.asia/wp-content/uploads/2026/04/271041309fb1cdc5/NM-IN-56-TAT-24-APR-4740-WHITE(0).webp,https://newme.asia/product/white-fitted-solid-tank-top-3,product_images/189.jpg,TAT,"{""casual everyday wear"": 0.5698, ""party outfit"": 0.2209, ""wedding guest outfit"": 0.0116, ""office wear"": 0.0116, ""date night outfit"": 0.1744, ""beach vacation outfit"": 0.0116}","{""subtle and understated outfit"": 0.9348, ""bold and loud statement outfit"": 0.0652}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.875}","{""very formal outfit"": 0.0189, ""semi formal outfit"": 0.3019, ""casual informal outfit"": 0.6792}"
191,Brown Striped Round Neck Top,₹499,https://assets.newme.asia/wp-content/uploads/2026/03/3014305549b32518/NM-PRC-198-BLS-26-MAR-32278-BROWN(1).webp,https://newme.asia/product/brown-striped-round-neck-top,product_images/190.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
192,Graphic Tshirt,₹459,https://assets.newme.asia/wp-content/uploads/2026/04/220704292520fb50/NM-IN-56-BLS-25-MAY-16526-WHITE(0).webp,https://newme.asia/product/graphic-tshirt-21,product_images/191.jpg,BLS,"{""casual everyday wear"": 0.5061, ""party outfit"": 0.1646, ""wedding guest outfit"": 0.0671, ""office wear"": 0.1159, ""date night outfit"": 0.1402, ""beach vacation outfit"": 0.0061}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1193, ""semi formal outfit"": 0.2875, ""casual informal outfit"": 0.5933}"
193,Light Blue Scoop Neck Top,₹699,https://assets.newme.asia/wp-content/uploads/2026/05/15142916be0f5ce4/NM-PRC-445-BLS-26-MAY-33500-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-scoop-neck-top-4,product_images/192.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
194,Greyish Blue Asymmetric Neck Tank Top,₹669,https://assets.newme.asia/wp-content/uploads/2024/05/02092435dc41b5ac/NM-PRC-3-TAT-24-APR-5415-GREYBLUE(1).webp,https://newme.asia/product/greyish-blue-asymmetric-neck-tank-top,product_images/193.jpg,TAT,"{""casual everyday wear"": 0.5698, ""party outfit"": 0.2209, ""wedding guest outfit"": 0.0116, ""office wear"": 0.0116, ""date night outfit"": 0.1744, ""beach vacation outfit"": 0.0116}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0294, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.6176}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.2292, ""casual informal outfit"": 0.75}"
195,Brown Set Of 2 Embroidered Scoop Top,₹999,https://assets.newme.asia/wp-content/uploads/2026/05/151924298bb1cfce/NM-PRC-347-BLS-26-MAY-33504-BROWN(1).webp,https://newme.asia/product/brown-set-of-2-embroidered-scoop-top,product_images/194.jpg,BLS,"{""casual everyday wear"": 0.2089, ""party outfit"": 0.1709, ""wedding guest outfit"": 0.3481, ""office wear"": 0.1203, ""date night outfit"": 0.1456, ""beach vacation outfit"": 0.0063}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.4583, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
196,White Crop Tank Top,₹499,https://assets.newme.asia/wp-content/uploads/2024/04/25135348d115d7a9/NM-PRC-61-TAT-24-APR-5293-WHITE(1).webp,https://newme.asia/product/white-crop-tank-top,product_images/195.jpg,TAT,"{""casual everyday wear"": 0.5702, ""party outfit"": 0.2719, ""wedding guest outfit"": 0.0088, ""office wear"": 0.0088, ""date night outfit"": 0.1316, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.875}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.2292, ""casual informal outfit"": 0.75}"
